"ingredient code","Ingredient description","Nutrient code","Nutrient value","Nutrient value source","FDC ID","Derivation code","SR AddMod year","Foundation year acquired","Start date","End date"
"3131","Babyfood, fruit, peaches, junior","309","0.11","SR Legacy","171337","A","2007","0","2019-01-0","2020-12-3"
"3131","Babyfood, fruit, peaches, junior","312","0.03","SR Legacy","171337","A","2007","0","2019-01-0","2020-12-3"
"3131","Babyfood, fruit, peaches, junior","317","0.1","SR Legacy","171337","A","2007","0","2019-01-0","2020-12-3"
"3131","Babyfood, fruit, peaches, junior","319","0.0","SR Legacy","171337","BNA","2003","0","2019-01-0","2020-12-3"
"3131","Babyfood, fruit, peaches, junior","320","34.0","SR Legacy","171337","NC","2007","0","2019-01-0","2020-12-3"
"3131","Babyfood, fruit, peaches, junior","321","378.0","SR Legacy","171337","A","2007","0","2019-01-0","2020-12-3"
"3131","Babyfood, fruit, peaches, junior","322","0.0","SR Legacy","171337","A","2007","0","2019-01-0","2020-12-3"
"3131","Babyfood, fruit, peaches, junior","323","1.99","SR Legacy","171337","A","2007","0","2019-01-0","2020-12-3"
"3131","Babyfood, fruit, peaches, junior","328","0.0","SR Legacy","171337","Z","2009","0","2019-01-0","2020-12-3"
"3131","Babyfood, fruit, peaches, junior","334","68.0","SR Legacy","171337","A","2007","0","2019-01-0","2020-12-3"
"3131","Babyfood, fruit, peaches, junior","337","0.0","SR Legacy","171337","A","2007","0","2019-01-0","2020-12-3"
"3131","Babyfood, fruit, peaches, junior","338","163.0","SR Legacy","171337","BFSN","2003","0","2019-01-0","2020-12-3"
"3131","Babyfood, fruit, peaches, junior","401","46.1","SR Legacy","171337","A","2007","0","2019-01-0","2020-12-3"
"3131","Babyfood, fruit, peaches, junior","404","0.015","SR Legacy","171337","A","2007","0","2019-01-0","2020-12-3"
"3131","Babyfood, fruit, peaches, junior","405","0.077","SR Legacy","171337","A","2007","0","2019-01-0","2020-12-3"
"3131","Babyfood, fruit, peaches, junior","406","1.64","SR Legacy","171337","A","2007","0","2019-01-0","2020-12-3"
"3131","Babyfood, fruit, peaches, junior","415","0.018","SR Legacy","171337","JA","2007","0","2019-01-0","2020-12-3"
"3131","Babyfood, fruit, peaches, junior","417","21.0","SR Legacy","171337","A","2007","0","2019-01-0","2020-12-3"
"3131","Babyfood, fruit, peaches, junior","418","0.0","SR Legacy","171337","","1978","0","2019-01-0","2020-12-3"
"3131","Babyfood, fruit, peaches, junior","421","8.5","SR Legacy","171337","","2007","0","2019-01-0","2020-12-3"
"3131","Babyfood, fruit, peaches, junior","430","6.6","SR Legacy","171337","A","2007","0","2019-01-0","2020-12-3"
"3131","Babyfood, fruit, peaches, junior","431","0.0","SR Legacy","171337","Z","2001","0","2019-01-0","2020-12-3"
"3131","Babyfood, fruit, peaches, junior","432","21.0","SR Legacy","171337","","2007","0","2019-01-0","2020-12-3"
"3131","Babyfood, fruit, peaches, junior","435","21.0","SR Legacy","171337","NC","2007","0","2019-01-0","2020-12-3"
"3131","Babyfood, fruit, peaches, junior","573","1.39","SR Legacy","171337","NR","2016","0","2019-01-0","2020-12-3"
"3131","Babyfood, fruit, peaches, junior","578","0.0","SR Legacy","171337","Z","2007","0","2019-01-0","2020-12-3"
"3131","Babyfood, fruit, peaches, junior","601","0.0","SR Legacy","171337","","1985","0","2019-01-0","2020-12-3"
"3131","Babyfood, fruit, peaches, junior","606","0.02","SR Legacy","171337","JO","2007","0","2019-01-0","2020-12-3"
"3131","Babyfood, fruit, peaches, junior","607","0.0","SR Legacy","171337","","1995","0","2019-01-0","2020-12-3"
"3131","Babyfood, fruit, peaches, junior","608","0.0","SR Legacy","171337","","1995","0","2019-01-0","2020-12-3"
"3131","Babyfood, fruit, peaches, junior","609","0.0","SR Legacy","171337","A","2007","0","2019-01-0","2020-12-3"
"3131","Babyfood, fruit, peaches, junior","610","0.0","SR Legacy","171337","A","2007","0","2019-01-0","2020-12-3"
"3131","Babyfood, fruit, peaches, junior","611","0.0","SR Legacy","171337","A","2007","0","2019-01-0","2020-12-3"
"3131","Babyfood, fruit, peaches, junior","612","0.0","SR Legacy","171337","A","2007","0","2019-01-0","2020-12-3"
"3131","Babyfood, fruit, peaches, junior","613","0.02","SR Legacy","171337","A","2007","0","2019-01-0","2020-12-3"
"3131","Babyfood, fruit, peaches, junior","614","0.0","SR Legacy","171337","A","2007","0","2019-01-0","2020-12-3"
"3131","Babyfood, fruit, peaches, junior","617","0.0","SR Legacy","171337","Z","2007","0","2019-01-0","2020-12-3"
"3131","Babyfood, fruit, peaches, junior","618","0.02","SR Legacy","171337","A","2007","0","2019-01-0","2020-12-3"
"3131","Babyfood, fruit, peaches, junior","619","0.02","SR Legacy","171337","A","2007","0","2019-01-0","2020-12-3"
"3131","Babyfood, fruit, peaches, junior","620","0.0","SR Legacy","171337","A","2007","0","2019-01-0","2020-12-3"
"3131","Babyfood, fruit, peaches, junior","621","0.0","SR Legacy","171337","A","2007","0","2019-01-0","2020-12-3"
"3131","Babyfood, fruit, peaches, junior","626","0.0","SR Legacy","171337","A","2007","0","2019-01-0","2020-12-3"
"3131","Babyfood, fruit, peaches, junior","627","0.0","SR Legacy","171337","A","2007","0","2019-01-0","2020-12-3"
"3131","Babyfood, fruit, peaches, junior","628","0.0","SR Legacy","171337","A","2007","0","2019-01-0","2020-12-3"
"3131","Babyfood, fruit, peaches, junior","629","0.0","SR Legacy","171337","A","2007","0","2019-01-0","2020-12-3"
"3131","Babyfood, fruit, peaches, junior","630","0.0","SR Legacy","171337","A","2007","0","2019-01-0","2020-12-3"
"3131","Babyfood, fruit, peaches, junior","631","0.0","SR Legacy","171337","A","2007","0","2019-01-0","2020-12-3"
"3131","Babyfood, fruit, peaches, junior","645","0.01","SR Legacy","171337","NC","2007","0","2019-01-0","2020-12-3"
"3131","Babyfood, fruit, peaches, junior","646","0.04","SR Legacy","171337","NC","2007","0","2019-01-0","2020-12-3"
"3132","Babyfood, fruit, pears, strained","203","0.3","SR Legacy","171338","","1978","0","2019-01-0","2020-12-3"
"3132","Babyfood, fruit, pears, strained","204","0.2","SR Legacy","171338","","1978","0","2019-01-0","2020-12-3"
"3132","Babyfood, fruit, pears, strained","205","10.8","SR Legacy","171338","NC","1978","0","2019-01-0","2020-12-3"
"3132","Babyfood, fruit, pears, strained","208","42.0","SR Legacy","171338","NC","2007","0","2019-01-0","2020-12-3"
"3132","Babyfood, fruit, pears, strained","221","0.0","SR Legacy","171338","","1985","0","2019-01-0","2020-12-3"
"3132","Babyfood, fruit, pears, strained","255","88.4","SR Legacy","171338","","1978","0","2019-01-0","2020-12-3"
"3132","Babyfood, fruit, pears, strained","262","0.0","SR Legacy","171338","BFSN","2003","0","2019-01-0","2020-12-3"
"3132","Babyfood, fruit, pears, strained","263","0.0","SR Legacy","171338","BFSN","2003","0","2019-01-0","2020-12-3"
"3132","Babyfood, fruit, pears, strained","269","6.98","SR Legacy","171338","BFSN","2003","0","2019-01-0","2020-12-3"
"3132","Babyfood, fruit, pears, strained","291","2.8","SR Legacy","171338","LC","2015","0","2019-01-0","2020-12-3"
"3132","Babyfood, fruit, pears, strained","301","8.0","SR Legacy","171338","","1978","0","2019-01-0","2020-12-3"
"3132","Babyfood, fruit, pears, strained","303","0.24","SR Legacy","171338","","1978","0","2019-01-0","2020-12-3"
"3132","Babyfood, fruit, pears, strained","304","8.0","SR Legacy","171338","","1978","0","2019-01-0","2020-12-3"
"3132","Babyfood, fruit, pears, strained","305","12.0","SR Legacy","171338","","1978","0","2019-01-0","2020-12-3"
"3132","Babyfood, fruit, pears, strained","306","130.0","SR Legacy","171338","","1978","0","2019-01-0","2020-12-3"
"3132","Babyfood, fruit, pears, strained","307","1.0","SR Legacy","171338","LC","2010","0","2019-01-0","2020-12-3"
"3132","Babyfood, fruit, pears, strained","309","0.08","SR Legacy","171338","","1978","0","2019-01-0","2020-12-3"
"3132","Babyfood, fruit, pears, strained","312","0.065","SR Legacy","171338","","1978","0","2019-01-0","2020-12-3"
"3132","Babyfood, fruit, pears, strained","317","0.4","SR Legacy","171338","A","1997","0","2019-01-0","2020-12-3"
"3132","Babyfood, fruit, pears, strained","319","0.0","SR Legacy","171338","Z","2002","0","2019-01-0","2020-12-3"
"3132","Babyfood, fruit, pears, strained","320","1.0","SR Legacy","171338","NC","2005","0","2019-01-0","2020-12-3"
"3132","Babyfood, fruit, pears, strained","321","9.0","SR Legacy","171338","BFSN","2003","0","2019-01-0","2020-12-3"
"3132","Babyfood, fruit, pears, strained","322","0.0","SR Legacy","171338","BFSN","2003","0","2019-01-0","2020-12-3"
"3132","Babyfood, fruit, pears, strained","323","0.09","SR Legacy","171338","BFSN","2003","0","2019-01-0","2020-12-3"
"3132","Babyfood, fruit, pears, strained","328","0.0","SR Legacy","171338","Z","2009","0","2019-01-0","2020-12-3"
"3132","Babyfood, fruit, pears, strained","334","1.0","SR Legacy","171338","BFSN","2003","0","2019-01-0","2020-12-3"
"3132","Babyfood, fruit, pears, strained","337","0.0","SR Legacy","171338","BFSN","2003","0","2019-01-0","2020-12-3"
"3132","Babyfood, fruit, pears, strained","338","36.0","SR Legacy","171338","BFSN","2003","0","2019-01-0","2020-12-3"
"3132","Babyfood, fruit, pears, strained","401","24.5","SR Legacy","171338","","1978","0","2019-01-0","2020-12-3"
"3132","Babyfood, fruit, pears, strained","404","0.013","SR Legacy","171338","","1978","0","2019-01-0","2020-12-3"
"3132","Babyfood, fruit, pears, strained","405","0.028","SR Legacy","171338","","1978","0","2019-01-0","2020-12-3"
"3132","Babyfood, fruit, pears, strained","406","0.189","SR Legacy","171338","","1978","0","2019-01-0","2020-12-3"
"3132","Babyfood, fruit, pears, strained","415","0.008","SR Legacy","171338","","1978","0","2019-01-0","2020-12-3"
"3132","Babyfood, fruit, pears, strained","417","4.0","SR Legacy","171338","","1978","0","2019-01-0","2020-12-3"
"3132","Babyfood, fruit, pears, strained","418","0.0","SR Legacy","171338","","1978","0","2019-01-0","2020-12-3"
"3132","Babyfood, fruit, pears, strained","421","3.6","SR Legacy","171338","FLA","2007","0","2019-01-0","2020-12-3"
"3132","Babyfood, fruit, pears, strained","430","3.2","SR Legacy","171338","BFSN","2003","0","2019-01-0","2020-12-3"
"3132","Babyfood, fruit, pears, strained","431","0.0","SR Legacy","171338","Z","2001","0","2019-01-0","2020-12-3"
"3132","Babyfood, fruit, pears, strained","432","4.0","SR Legacy","171338","","2005","0","2019-01-0","2020-12-3"
"3132","Babyfood, fruit, pears, strained","435","4.0","SR Legacy","171338","NC","2007","0","2019-01-0","2020-12-3"
"3132","Babyfood, fruit, pears, strained","573","0.0","SR Legacy","171338","Z","2005","0","2019-01-0","2020-12-3"
"3132","Babyfood, fruit, pears, strained","578","0.0","SR Legacy","171338","Z","2005","0","2019-01-0","2020-12-3"
"3132","Babyfood, fruit, pears, strained","601","0.0","SR Legacy","171338","","1985","0","2019-01-0","2020-12-3"
"3132","Babyfood, fruit, pears, strained","606","0.012","SR Legacy","171338","","1995","0","2019-01-0","2020-12-3"
"3132","Babyfood, fruit, pears, strained","607","0.0","SR Legacy","171338","","1995","0","2019-01-0","2020-12-3"
"3132","Babyfood, fruit, pears, strained","608","0.0","SR Legacy","171338","","1995","0","2019-01-0","2020-12-3"
"3132","Babyfood, fruit, pears, strained","609","0.0","SR Legacy","171338","","1995","0","2019-01-0","2020-12-3"
"3132","Babyfood, fruit, pears, strained","610","0.0","SR Legacy","171338","","1995","0","2019-01-0","2020-12-3"
"3132","Babyfood, fruit, pears, strained","611","0.0","SR Legacy","171338","","1995","0","2019-01-0","2020-12-3"
"3132","Babyfood, fruit, pears, strained","612","0.0","SR Legacy","171338","","1995","0","2019-01-0","2020-12-3"
"3132","Babyfood, fruit, pears, strained","613","0.008","SR Legacy","171338","","1995","0","2019-01-0","2020-12-3"
"3132","Babyfood, fruit, pears, strained","614","0.002","SR Legacy","171338","","1995","0","2019-01-0","2020-12-3"
"3132","Babyfood, fruit, pears, strained","617","0.04","SR Legacy","171338","","1995","0","2019-01-0","2020-12-3"
"3132","Babyfood, fruit, pears, strained","618","0.046","SR Legacy","171338","","1995","0","2019-01-0","2020-12-3"
"3132","Babyfood, fruit, pears, strained","619","0.0","SR Legacy","171338","","1995","0","2019-01-0","2020-12-3"
"3132","Babyfood, fruit, pears, strained","620","0.0","SR Legacy","171338","","1995","0","2019-01-0","2020-12-3"
"3132","Babyfood, fruit, pears, strained","621","0.0","SR Legacy","171338","","1995","0","2019-01-0","2020-12-3"
"3132","Babyfood, fruit, pears, strained","626","0.0","SR Legacy","171338","","1995","0","2019-01-0","2020-12-3"
"3132","Babyfood, fruit, pears, strained","627","0.0","SR Legacy","171338","","1995","0","2019-01-0","2020-12-3"
"3132","Babyfood, fruit, pears, strained","628","0.0","SR Legacy","171338","","1995","0","2019-01-0","2020-12-3"
"3132","Babyfood, fruit, pears, strained","629","0.0","SR Legacy","171338","","1995","0","2019-01-0","2020-12-3"
"3132","Babyfood, fruit, pears, strained","630","0.0","SR Legacy","171338","","1995","0","2019-01-0","2020-12-3"
"3132","Babyfood, fruit, pears, strained","631","0.0","SR Legacy","171338","","1995","0","2019-01-0","2020-12-3"
"3132","Babyfood, fruit, pears, strained","645","0.042","SR Legacy","171338","","1995","0","2019-01-0","2020-12-3"
"3132","Babyfood, fruit, pears, strained","646","0.046","SR Legacy","171338","","1995","0","2019-01-0","2020-12-3"
"3133","Babyfood, fruit, pears, junior","203","0.3","SR Legacy","170943","","1978","0","2019-01-0","2020-12-3"
"3133","Babyfood, fruit, pears, junior","204","0.1","SR Legacy","170943","","1978","0","2019-01-0","2020-12-3"
"3133","Babyfood, fruit, pears, junior","205","11.6","SR Legacy","170943","NC","2010","0","2019-01-0","2020-12-3"
"3133","Babyfood, fruit, pears, junior","208","44.0","SR Legacy","170943","NC","2010","0","2019-01-0","2020-12-3"
"3133","Babyfood, fruit, pears, junior","221","0.0","SR Legacy","170943","","1985","0","2019-01-0","2020-12-3"
"3133","Babyfood, fruit, pears, junior","255","87.8","SR Legacy","170943","","1978","0","2019-01-0","2020-12-3"
"3133","Babyfood, fruit, pears, junior","262","0.0","SR Legacy","170943","BFSN","2003","0","2019-01-0","2020-12-3"
"3133","Babyfood, fruit, pears, junior","263","0.0","SR Legacy","170943","BFSN","2003","0","2019-01-0","2020-12-3"
"3133","Babyfood, fruit, pears, junior","269","7.34","SR Legacy","170943","BFSN","2003","0","2019-01-0","2020-12-3"
"3133","Babyfood, fruit, pears, junior","291","2.8","SR Legacy","170943","LC","2015","0","2019-01-0","2020-12-3"
"3133","Babyfood, fruit, pears, junior","301","8.0","SR Legacy","170943","","1978","0","2019-01-0","2020-12-3"
"3133","Babyfood, fruit, pears, junior","303","0.25","SR Legacy","170943","","1978","0","2019-01-0","2020-12-3"
"3133","Babyfood, fruit, pears, junior","304","9.0","SR Legacy","170943","","1978","0","2019-01-0","2020-12-3"
"3133","Babyfood, fruit, pears, junior","305","12.0","SR Legacy","170943","","1978","0","2019-01-0","2020-12-3"
"3133","Babyfood, fruit, pears, junior","306","115.0","SR Legacy","170943","","1978","0","2019-01-0","2020-12-3"
"3133","Babyfood, fruit, pears, junior","307","1.0","SR Legacy","170943","LC","2010","0","2019-01-0","2020-12-3"
"3133","Babyfood, fruit, pears, junior","309","0.08","SR Legacy","170943","","1978","0","2019-01-0","2020-12-3"
"3133","Babyfood, fruit, pears, junior","312","0.08","SR Legacy","170943","","1978","0","2019-01-0","2020-12-3"
"3133","Babyfood, fruit, pears, junior","317","0.4","SR Legacy","170943","A","1997","0","2019-01-0","2020-12-3"
"3133","Babyfood, fruit, pears, junior","319","0.0","SR Legacy","170943","Z","2002","0","2019-01-0","2020-12-3"
"3133","Babyfood, fruit, pears, junior","320","1.0","SR Legacy","170943","NC","2007","0","2019-01-0","2020-12-3"
"3133","Babyfood, fruit, pears, junior","321","10.0","SR Legacy","170943","BFSN","2003","0","2019-01-0","2020-12-3"
"3133","Babyfood, fruit, pears, junior","322","0.0","SR Legacy","170943","BFSN","2003","0","2019-01-0","2020-12-3"
"3133","Babyfood, fruit, pears, junior","323","0.6","SR Legacy","170943","NR","2005","0","2019-01-0","2020-12-3"
"3133","Babyfood, fruit, pears, junior","328","0.0","SR Legacy","170943","Z","2009","0","2019-01-0","2020-12-3"
"3133","Babyfood, fruit, pears, junior","334","1.0","SR Legacy","170943","BFSN","2003","0","2019-01-0","2020-12-3"
"3133","Babyfood, fruit, pears, junior","337","0.0","SR Legacy","170943","BFSN","2003","0","2019-01-0","2020-12-3"
"3133","Babyfood, fruit, pears, junior","338","38.0","SR Legacy","170943","BFSN","2003","0","2019-01-0","2020-12-3"
"3133","Babyfood, fruit, pears, junior","401","22.0","SR Legacy","170943","","1978","0","2019-01-0","2020-12-3"
"3133","Babyfood, fruit, pears, junior","404","0.014","SR Legacy","170943","","1978","0","2019-01-0","2020-12-3"
"3133","Babyfood, fruit, pears, junior","405","0.03","SR Legacy","170943","","1978","0","2019-01-0","2020-12-3"
"3133","Babyfood, fruit, pears, junior","406","0.188","SR Legacy","170943","","1978","0","2019-01-0","2020-12-3"
"3133","Babyfood, fruit, pears, junior","415","0.01","SR Legacy","170943","","1978","0","2019-01-0","2020-12-3"
"3133","Babyfood, fruit, pears, junior","417","4.0","SR Legacy","170943","","1978","0","2019-01-0","2020-12-3"
"3133","Babyfood, fruit, pears, junior","418","0.0","SR Legacy","170943","","1978","0","2019-01-0","2020-12-3"
"3133","Babyfood, fruit, pears, junior","421","2.3","SR Legacy","170943","T","2007","0","2019-01-0","2020-12-3"
"3133","Babyfood, fruit, pears, junior","430","3.4","SR Legacy","170943","BFSN","2003","0","2019-01-0","2020-12-3"
